doc_id,item,category,amount,price,discount
DOC-20250906-4-1-A3N4G2,Губки для посуды,Хозтовары,4,0.82,0.0
DOC-20250906-4-1-A3N4G2,Кастрюля 3л,Посуда,2,12.58,0.0
DOC-20250906-4-1-A3N4G2,Гель для стирки,Бытовая химия,4,4.92,0.0
DOC-20250906-4-1-TG08ZZ,Набор ножей,Посуда,5,25.03,0.0
DOC-20250906-4-1-TG08ZZ,Гель для стирки,Бытовая химия,2,7.16,1.91
DOC-20250906-4-1-TG08ZZ,Кастрюля 3л,Посуда,5,14.02,8.44
DOC-20250906-4-1-DI3G13,Сковорода 24см,Посуда,4,26.15,0.0
DOC-20250906-4-1-DI3G13,Кастрюля 3л,Посуда,1,21.94,0.0
DOC-20250906-4-1-S910BA,Скатерть,Текстиль,3,18.03,5.55
DOC-20250906-4-1-S910BA,Салфетки,Текстиль,1,4.61,0.0
DOC-20250906-4-1-FKCGGX,Стиральный порошок,Бытовая химия,1,9.1,1.28
DOC-20250906-4-1-FKCGGX,Полотенце кухонное,Текстиль,2,5.9,0.0
DOC-20250906-4-1-FKCGGX,Скатерть,Текстиль,1,6.79,0.0
DOC-20250906-4-1-FKCGGX,Набор ножей,Посуда,2,15.61,0.0
DOC-20250906-4-1-LB6YAA,Сковорода 24см,Посуда,1,29.68,4.88
DOC-20250906-4-1-BTA3RU,Полотенце кухонное,Текстиль,4,6.8,0.0
DOC-20250906-4-1-BTA3RU,Пакеты для мусора,Хозтовары,4,1.71,0.0
DOC-20250906-4-1-BTA3RU,Скатерть,Текстиль,4,19.72,0.0
DOC-20250906-4-1-BTA3RU,Кондиционер для белья,Бытовая химия,3,5.0,0.0
DOC-20250906-4-1-K08NJF,Сковорода 24см,Посуда,2,30.53,0.0
DOC-20250906-4-1-O549EW,Сковорода 24см,Посуда,4,21.69,0.0
DOC-20250906-4-1-O549EW,Кастрюля 3л,Посуда,4,18.88,0.0
DOC-20250906-4-1-MXETIZ,Салфетки,Текстиль,5,4.79,0.0
DOC-20250906-4-1-MXETIZ,Кастрюля 3л,Посуда,4,20.96,0.0
DOC-20250906-4-1-MXETIZ,Полотенце кухонное,Текстиль,2,3.49,0.0
DOC-20250906-4-1-MXETIZ,Набор ножей,Посуда,3,37.83,21.94
DOC-20250906-4-1-MXETIZ,Губки для посуды,Хозтовары,2,1.71,0.0
DOC-20250906-4-1-TFNSGP,Сковорода 24см,Посуда,2,25.05,0.0
DOC-20250906-4-1-TFNSGP,Пакеты для мусора,Хозтовары,2,3.04,0.0
DOC-20250906-4-1-U2FLI0,Скатерть,Текстиль,5,14.55,0.0
DOC-20250906-4-1-U2FLI0,Перчатки резиновые,Хозтовары,1,3.63,0.23
DOC-20250906-4-1-U2FLI0,Стиральный порошок,Бытовая химия,1,9.44,0.0
DOC-20250906-4-1-U2FLI0,Гель для стирки,Бытовая химия,3,6.51,0.0
DOC-20250906-4-1-FH4N6V,Кастрюля 3л,Посуда,2,16.77,0.0
DOC-20250906-4-1-FH4N6V,Гель для стирки,Бытовая химия,2,10.42,1.52
DOC-20250906-4-1-FH4N6V,Сковорода 24см,Посуда,5,14.72,0.0
DOC-20250906-4-1-FH4N6V,Набор ножей,Посуда,4,34.33,0.0
DOC-20250906-4-1-K4IE86,Стиральный порошок,Бытовая химия,4,3.95,0.0
DOC-20250906-4-1-R1V9NP,Кондиционер для белья,Бытовая химия,1,4.96,0.95
DOC-20250906-4-1-R1V9NP,Губки для посуды,Хозтовары,3,1.56,0.86
DOC-20250906-4-1-R1V9NP,Гель для стирки,Бытовая химия,5,5.42,0.0
DOC-20250906-4-1-R1V9NP,Сковорода 24см,Посуда,1,33.09,5.58
DOC-20250906-4-1-R1V9NP,Перчатки резиновые,Хозтовары,3,1.59,0.0
DOC-20250906-4-1-22M9RW,Сковорода 24см,Посуда,3,34.81,8.23
DOC-20250906-4-1-22M9RW,Полотенце кухонное,Текстиль,1,8.87,0.0
DOC-20250906-4-1-22M9RW,Кондиционер для белья,Бытовая химия,2,2.79,0.0
DOC-20250906-4-1-22M9RW,Полотенце кухонное,Текстиль,4,5.14,0.0
DOC-20250906-4-1-22M9RW,Полотенце кухонное,Текстиль,4,7.25,0.0
