doc_id,item,category,amount,price,discount
DOC-20250906-5-1-WETYX2,Скатерть,Текстиль,5,6.43,0.0
DOC-20250906-5-1-N4U6AV,Стиральный порошок,Бытовая химия,2,9.6,0.0
DOC-20250906-5-1-N4U6AV,Пакеты для мусора,Хозтовары,3,3.29,0.0
DOC-20250906-5-1-8SU5NK,Набор ножей,Посуда,5,44.92,0.0
DOC-20250906-5-1-FCQML8,Кастрюля 3л,Посуда,1,19.14,0.0
DOC-20250906-5-1-FCQML8,Кондиционер для белья,Бытовая химия,4,5.19,0.0
DOC-20250906-5-1-FCQML8,Гель для стирки,Бытовая химия,5,4.77,0.0
DOC-20250906-5-1-FCQML8,Гель для стирки,Бытовая химия,5,8.87,0.0
DOC-20250906-5-1-EJFVRS,Кастрюля 3л,Посуда,3,11.07,0.0
DOC-20250906-5-1-N6DTYN,Скатерть,Текстиль,5,12.09,0.0
DOC-20250906-5-1-4F4N3Z,Пакеты для мусора,Хозтовары,4,1.15,0.0
DOC-20250906-5-1-ZMJBG3,Кастрюля 3л,Посуда,5,29.84,0.0
DOC-20250906-5-1-ZMJBG3,Набор ножей,Посуда,3,36.39,0.0
DOC-20250906-5-1-ZMJBG3,Гель для стирки,Бытовая химия,5,7.88,0.0
DOC-20250906-5-1-YZIEPO,Скатерть,Текстиль,1,6.09,0.0
DOC-20250906-5-1-YZIEPO,Скатерть,Текстиль,1,19.2,0.0
DOC-20250906-5-1-YZIEPO,Губки для посуды,Хозтовары,1,1.62,0.0
DOC-20250906-5-1-YZIEPO,Кастрюля 3л,Посуда,1,27.72,4.12
DOC-20250906-5-1-YZIEPO,Скатерть,Текстиль,1,8.6,0.0
DOC-20250906-5-1-BN85P3,Салфетки,Текстиль,4,1.18,0.0
DOC-20250906-5-1-BN85P3,Сковорода 24см,Посуда,1,25.65,0.0
DOC-20250906-5-1-R63X5U,Набор ножей,Посуда,3,39.9,0.0
DOC-20250906-5-1-R63X5U,Перчатки резиновые,Хозтовары,5,1.42,0.0
DOC-20250906-5-1-R63X5U,Сковорода 24см,Посуда,5,25.64,0.0
DOC-20250906-5-1-4MVKQE,Губки для посуды,Хозтовары,5,2.54,2.5
DOC-20250906-5-1-HLTH11,Полотенце кухонное,Текстиль,2,4.33,0.0
DOC-20250906-5-1-UVHGQK,Кастрюля 3л,Посуда,2,15.12,0.0
DOC-20250906-5-1-UVHGQK,Кондиционер для белья,Бытовая химия,1,4.81,0.0
DOC-20250906-5-1-UVHGQK,Полотенце кухонное,Текстиль,4,8.85,0.0
DOC-20250906-5-1-PGT996,Набор ножей,Посуда,3,21.83,6.4
DOC-20250906-5-1-PGT996,Салфетки,Текстиль,3,2.53,0.0
DOC-20250906-5-1-PGT996,Кондиционер для белья,Бытовая химия,3,5.47,0.0
DOC-20250906-5-1-PGT996,Кастрюля 3л,Посуда,3,26.33,0.0
DOC-20250906-5-1-PGT996,Сковорода 24см,Посуда,5,20.28,0.0
DOC-20250906-5-1-C8FU0A,Набор ножей,Посуда,3,47.79,0.0
DOC-20250906-5-1-RZ0XV6,Гель для стирки,Бытовая химия,4,11.97,9.16
DOC-20250906-5-1-D9ALK7,Стиральный порошок,Бытовая химия,2,7.81,0.0
DOC-20250906-5-1-D9ALK7,Стиральный порошок,Бытовая химия,5,5.84,0.0
DOC-20250906-5-1-D9ALK7,Салфетки,Текстиль,3,2.26,0.0
DOC-20250906-5-1-D9ALK7,Гель для стирки,Бытовая химия,1,9.46,1.42
DOC-20250906-5-1-G626M8,Кондиционер для белья,Бытовая химия,1,7.23,0.0
DOC-20250906-5-1-DHZG58,Полотенце кухонное,Текстиль,5,5.08,0.0
DOC-20250906-5-1-DHZG58,Кастрюля 3л,Посуда,4,15.65,0.0
DOC-20250906-5-1-DHZG58,Кастрюля 3л,Посуда,2,24.08,0.0
DOC-20250906-5-1-DHZG58,Набор ножей,Посуда,3,16.73,0.0
DOC-20250906-5-1-DHZG58,Губки для посуды,Хозтовары,1,2.28,0.34
DOC-20250906-5-1-3B9KYH,Пакеты для мусора,Хозтовары,5,1.04,0.0
DOC-20250906-5-1-3B9KYH,Полотенце кухонное,Текстиль,1,4.44,0.51
DOC-20250906-5-1-3B9KYH,Набор ножей,Посуда,3,36.41,0.0
DOC-20250906-5-1-TW689M,Губки для посуды,Хозтовары,5,2.76,0.0
DOC-20250906-5-1-TW689M,Салфетки,Текстиль,5,4.64,0.0
DOC-20250906-5-1-TW689M,Стиральный порошок,Бытовая химия,1,5.53,0.0
DOC-20250906-5-1-TW689M,Сковорода 24см,Посуда,5,34.17,8.88
DOC-20250906-5-1-TW689M,Стиральный порошок,Бытовая химия,4,5.78,4.31
DOC-20250906-5-1-TCNPJ2,Кастрюля 3л,Посуда,2,20.02,0.0
DOC-20250906-5-1-TCNPJ2,Салфетки,Текстиль,5,3.65,1.75
DOC-20250906-5-1-Z95AOQ,Скатерть,Текстиль,2,10.59,0.0
DOC-20250906-5-1-Z95AOQ,Скатерть,Текстиль,1,17.6,0.0
DOC-20250906-5-1-9LEOKQ,Кондиционер для белья,Бытовая химия,2,5.7,0.0
DOC-20250906-5-1-9LEOKQ,Губки для посуды,Хозтовары,2,2.35,0.0
DOC-20250906-5-1-9LEOKQ,Салфетки,Текстиль,1,2.23,0.0
DOC-20250906-5-1-0BB6PY,Салфетки,Текстиль,5,1.02,0.0
DOC-20250906-5-1-0BB6PY,Сковорода 24см,Посуда,2,23.74,0.0
DOC-20250906-5-1-0BB6PY,Гель для стирки,Бытовая химия,4,4.71,0.0
