doc_id,item,category,amount,price,discount
DOC-20250906-4-2-STY876,Полотенце кухонное,Текстиль,1,6.24,0.0
DOC-20250906-4-2-STY876,Полотенце кухонное,Текстиль,5,4.63,0.0
DOC-20250906-4-2-DU2EB0,Гель для стирки,Бытовая химия,4,8.48,4.65
DOC-20250906-4-2-DU2EB0,Пакеты для мусора,Хозтовары,1,3.45,0.0
DOC-20250906-4-2-DU2EB0,Набор ножей,Посуда,2,45.65,0.0
DOC-20250906-4-2-DU2EB0,Стиральный порошок,Бытовая химия,5,6.56,0.0
DOC-20250906-4-2-DU2EB0,Гель для стирки,Бытовая химия,5,5.93,0.0
DOC-20250906-4-2-SDJT3B,Салфетки,Текстиль,2,1.56,0.0
DOC-20250906-4-2-SDJT3B,Гель для стирки,Бытовая химия,5,8.14,0.0
DOC-20250906-4-2-SDJT3B,Сковорода 24см,Посуда,5,28.58,0.0
DOC-20250906-4-2-SDJT3B,Скатерть,Текстиль,3,12.45,3.76
DOC-20250906-4-2-BAAXA3,Гель для стирки,Бытовая химия,5,6.58,0.0
DOC-20250906-4-2-YR2P6X,Перчатки резиновые,Хозтовары,5,3.25,0.0
DOC-20250906-4-2-FMNE6X,Полотенце кухонное,Текстиль,5,3.11,2.18
DOC-20250906-4-2-FMNE6X,Губки для посуды,Хозтовары,3,1.99,0.0
DOC-20250906-4-2-FMNE6X,Гель для стирки,Бытовая химия,3,5.2,0.0
DOC-20250906-4-2-2LQSQB,Стиральный порошок,Бытовая химия,2,7.63,0.0
DOC-20250906-4-2-WD0JFN,Салфетки,Текстиль,3,2.65,0.0
DOC-20250906-4-2-9NBLGU,Набор ножей,Посуда,4,40.0,0.0
DOC-20250906-4-2-HO4UW2,Губки для посуды,Хозтовары,5,2.51,0.0
DOC-20250906-4-2-CJBEO4,Набор ножей,Посуда,1,47.03,0.0
DOC-20250906-4-2-08XTR5,Набор ножей,Посуда,2,21.78,0.0
DOC-20250906-4-2-08XTR5,Гель для стирки,Бытовая химия,2,7.2,0.0
DOC-20250906-4-2-CZWKGU,Сковорода 24см,Посуда,1,18.84,0.0
DOC-20250906-4-2-CZWKGU,Сковорода 24см,Посуда,2,29.4,0.0
DOC-20250906-4-2-CZWKGU,Пакеты для мусора,Хозтовары,4,3.54,0.0
DOC-20250906-4-2-L2C53K,Кондиционер для белья,Бытовая химия,3,4.45,2.4
DOC-20250906-4-2-L2C53K,Стиральный порошок,Бытовая химия,2,4.31,0.0
DOC-20250906-4-2-L2C53K,Скатерть,Текстиль,2,10.76,0.0
DOC-20250906-4-2-L2C53K,Пакеты для мусора,Хозтовары,1,1.07,0.0
DOC-20250906-4-2-L25S8T,Салфетки,Текстиль,3,3.92,0.0
DOC-20250906-4-2-ZS3J0E,Пакеты для мусора,Хозтовары,3,1.18,0.0
DOC-20250906-4-2-ZS3J0E,Перчатки резиновые,Хозтовары,3,2.92,0.0
DOC-20250906-4-2-ZS3J0E,Салфетки,Текстиль,3,1.84,0.0
DOC-20250906-4-2-ZS3J0E,Набор ножей,Посуда,3,24.02,4.92
DOC-20250906-4-2-ZS3J0E,Пакеты для мусора,Хозтовары,2,1.67,0.21
DOC-20250906-4-2-ZQQ5EB,Салфетки,Текстиль,2,3.37,0.0
DOC-20250906-4-2-ZQQ5EB,Кондиционер для белья,Бытовая химия,3,4.73,0.79
